Setup title,TFT Id-Vd-Tian,,,,,,,,,,,,,,
Application test name,TFT Id-Vd-Tian,,,,,,,,,,,,,,
Test date,3/22/2018,,,,,,,,,,,,,,
Test time,10:14:58,,,,,,,,,,,,,,
Device ID,gr-ots-vfet,,,,,,,,,,,,,,
Count,12,,,,,,,,,,,,,,
Flags,!,,,,,,,,,,,,,,
Remarks,idvd-2-neg,,,,,,,,,,,,,,
Name,Gate,Source,Drain,VgStart,,,,VdStop,VdStep,Vs,IgLimit,IntegTime,HoldTime,DelayTime,DrainMinRng
-0.92,-2.88E-05,-50,0.000143575,6965.000871,,,,,,,,,,,
-0.9,-2.74E-05,-50,0.000136285,7337.564662,,,,,,,,,,,
-0.88,-2.60E-05,-50,0.000129183,7740.986589,,,,,,,,,,,
-0.86,-2.46E-05,-50,0.00012192,8202.099738,,,,,,,,,,,
-0.84,-2.33E-05,-50,0.00011515,8684.324794,,,,,,,,,,,
-0.82,-2.19E-05,-50,0.00010746,9305.7882,,,,,,,,,,,
-0.8,-2.07E-05,-50,0.00010026,9974.067425,,,,,,,,,,,
-0.78,-1.94E-05,-50,9.36E-05,10689.18522,,,,,,,,,,,
-0.76,-1.82E-05,-50,8.64E-05,11568.04905,,,,,,,,,,,
-0.74,-1.69E-05,-50,7.91E-05,12634.63786,,,,,,,,,,,
-0.72,-1.58E-05,-50,7.25E-05,13797.24262,,,,,,,,,,,
-0.7,-1.47E-05,-50,6.63E-05,15075.85037,,,,,,,,,,,
-0.68,-1.35E-05,-50,5.99E-05,16689.68452,,,,,,,,,,,
-0.66,-1.25E-05,-50,5.36E-05,18667.51293,,,,,,,,,,,
-0.64,-1.15E-05,-50,4.78E-05,20921.92461,,,,,,,,,,,
-0.62,-1.05E-05,-50,4.26E-05,23484.65278,,,,,,,,,,,
-0.6,-9.52E-06,-50,3.74E-05,26745.29784,,,,,,,,,,,
-0.58,-8.61E-06,-50,3.24E-05,30893.99498,,,,,,,,,,,
-0.56,-7.76E-06,-50,2.79E-05,35855.78802,,,,,,,,,,,
-0.54,-6.94E-06,-50,2.40E-05,41753.65344,,,,,,,,,,,
-0.52,-6.17E-06,-50,2.03E-05,49377.83923,,,,,,,,,,,
-0.5,-5.44E-06,-50,1.69E-05,59321.65685,,,,,,,,,,,
-0.48,-4.78E-06,-50,1.39E-05,71731.12306,,,,,,,,,,,
-0.46,-4.15E-06,-50,1.14E-05,87483.70616,,,,,,,,,,,
-0.44,-3.57E-06,-50,9.17E-06,109017.9662,,,,,,,,,,,
-0.42,-3.05E-06,-50,7.25E-06,137877.3099,,,,,,,,,,,
-0.4,-2.58E-06,-50,5.66E-06,176794.0173,,,,,,,,,,,
-0.38,-2.15E-06,-50,4.38E-06,228051.4712,,,,,,,,,,,
-0.36,-1.78E-06,-50,3.34E-06,299778.1642,,,,,,,,,,,
-0.34,-1.44E-06,-50,2.48E-06,402771.0649,,,,,,,,,,,
-0.32,-1.16E-06,-50,1.83E-06,546395.8365,,,,,,,,,,,
-0.3,-9.15E-07,-50,1.34E-06,748055.0569,,,,,,,,,,,
-0.28,-7.07E-07,-50,9.56E-07,1046052.46,,,,,,,,,,,
-0.26,-5.36E-07,-50,6.71E-07,1489480.544,,,,,,,,,,,
-0.24,-3.97E-07,-50,4.65E-07,2149844.136,,,,,,,,,,,
-0.22,-2.85E-07,-50,3.22E-07,3106313.582,,,,,,,,,,,
-0.2,-1.96E-07,-50,2.18E-07,4594532.506,,,,,,,,,,,
-0.18,-1.27E-07,-50,1.44E-07,6922810.661,,,,,,,,,,,
-0.16,-7.51E-08,-50,9.61E-08,10411244.14,,,,,,,,,,,
-0.14,-3.59E-08,-50,6.34E-08,15785319.65,,,,,,,,,,,
-0.12,-7.09E-09,-50,4.07E-08,24554941.68,,,,,,,,,,,
-0.1,1.36E-09,-50,2.52E-08,39643211.1,,,,,,,,,,,
-0.08,2.83E-09,-50,1.65E-08,60698027.31,,,,,,,,,,,
-0.06,7.88E-10,-50,1.14E-08,87527352.3,,,,,,,,,,,
-0.04,4.65E-10,-50,6.98E-09,143369175.6,,,,,,,,,,,
-0.02,5.18E-10,-50,4.30E-09,232558139.5,,,,,,,,,,,
0,-4.00E-12,-50,2.20E-09,454545454.5,,,,,,,,,,,
0.02,2.90E-11,-50,1.80E-09,555555555.6,,,,,,,,,,,
0.04,6.80E-11,-50,2.38E-09,421052631.6,,,,,,,,,,,
0.06,1.24E-10,-50,1.38E-09,727272727.3,,,,,,,,,,,
0.08,1.23E-10,-50,7.50E-11,13333333333,,,,,,,,,,,
0.1,1.27E-10,-50,1.53E-09,655737704.9,,,,,,,,,,,
0.12,1.84E-10,-50,1.53E-09,655737704.9,,,,,,,,,,,
0.14,1.88E-10,-50,4.00E-10,2500000000,,,,,,,,,,,
0.16,2.00E-10,-50,8.25E-10,1212121212,,,,,,,,,,,
0.18,2.21E-10,-50,8.75E-10,1142857143,,,,,,,,,,,
0.2,2.35E-10,-50,1.03E-09,975609756.1,,,,,,,,,,,
0.22,2.62E-10,-50,1.98E-09,506329113.9,,,,,,,,,,,
0.24,3.14E-10,-50,8.00E-10,1250000000,,,,,,,,,,,
0.26,2.94E-10,-50,-2.50E-11,-40000000000,,,,,,,,,,,
0.28,3.13E-10,-50,1.80E-09,555555555.6,,,,,,,,,,,
0.3,3.66E-10,-50,1.23E-09,816326530.6,,,,,,,,,,,
0.32,3.62E-10,-50,1.50E-10,6666666667,,,,,,,,,,,
0.34,3.72E-10,-50,1.75E-09,571428571.4,,,,,,,,,,,
0.36,4.32E-10,-50,1.88E-09,533333333.3,,,,,,,,,,,
0.38,4.47E-10,-50,1.50E-09,666666666.7,,,,,,,,,,,
0.4,4.92E-10,-50,1.68E-09,597014925.4,,,,,,,,,,,
0.42,5.14E-10,-50,1.18E-09,851063829.8,,,,,,,,,,,
0.44,5.39E-10,-50,1.28E-09,784313725.5,,,,,,,,,,,
0.46,5.65E-10,-50,1.28E-09,784313725.5,,,,,,,,,,,
0.48,5.90E-10,-50,1.85E-09,540540540.5,,,,,,,,,,,
0.5,6.39E-10,-50,2.15E-09,465116279.1,,,,,,,,,,,
0.52,6.76E-10,-50,1.60E-09,625000000,,,,,,,,,,,
0.54,7.03E-10,-50,1.43E-09,701754386,,,,,,,,,,,
0.56,7.33E-10,-50,1.70E-09,588235294.1,,,,,,,,,,,
0.58,7.71E-10,-50,1.55E-09,645161290.3,,,,,,,,,,,
0.6,7.95E-10,-50,1.60E-09,625000000,,,,,,,,,,,
0.62,8.35E-10,-50,2.53E-09,396039604,,,,,,,,,,,
0.64,8.96E-10,-50,2.35E-09,425531914.9,,,,,,,,,,,
0.66,9.29E-10,-50,2.80E-09,357142857.1,,,,,,,,,,,
0.68,1.01E-09,-50,4.20E-09,238095238.1,,,,,,,,,,,
0.7,1.10E-09,-50,4.33E-09,231213872.8,,,,,,,,,,,
0.72,1.18E-09,-50,4.08E-09,245398773,,,,,,,,,,,
0.74,1.26E-09,-50,3.00E-09,333333333.3,,,,,,,,,,,
0.76,1.30E-09,-50,4.35E-09,229885057.5,,,,,,,,,,,
0.78,1.43E-09,-50,5.85E-09,170940170.9,,,,,,,,,,,
0.8,1.54E-09,-50,4.72E-09,211640211.6,,,,,,,,,,,
0.82,1.62E-09,-50,6.65E-09,150375939.8,,,,,,,,,,,
0.84,1.80E-09,-50,7.75E-10,1290322581,,,,,,,,,,,
0.86,1.65E-09,-50,3.12E-09,320000000,,,,,,,,,,,
0.88,1.93E-09,-50,6.33E-09,158102766.8,,,,,,,,,,,
0.9,1.91E-09,-50,-7.75E-10,-1290322581,,,,,,,,,,,
0.92,1.90E-09,-50,5.32E-09,187793427.2,,,,,,,,,,,
0.94,2.12E-09,-50,6.33E-09,158102766.8,,,,,,,,,,,
0.96,2.15E-09,-50,3.18E-09,314960629.9,,,,,,,,,,,
0.98,2.25E-09,-50,1.04E-08,96618357.49,,,,,,,,,,,
1,2.56E-09,-50,9.75E-09,102564102.6,,,,,,,,,,,
1.02,2.64E-09,-50,3.50E-09,285714285.7,,,,,,,,,,,
1.04,2.70E-09,-50,1.06E-08,94339622.64,,,,,,,,,,,
1.06,3.06E-09,-50,3.10E-09,322580645.2,,,,,,,,,,,
1.08,2.83E-09,-50,-1.63E-09,-615384615.4,,,,,,,,,,,
1.1,3.00E-09,-50,5.37E-09,186046511.6,,,,,,,,,,,
1.12,3.04E-09,-50,1.58E-08,63191153.24,,,,,,,,,,,
1.14,3.63E-09,-50,1.56E-08,64308681.67,,,,,,,,,,,
1.16,3.66E-09,-50,2.73E-09,366972477.1,,,,,,,,,,,
1.18,3.74E-09,-50,1.35E-08,73937153.42,,,,,,,,,,,
1.2,4.20E-09,-50,1.66E-08,60150375.94,,,,,,,,,,,
1.22,4.40E-09,-50,9.77E-09,102301790.3,,,,,,,,,,,
1.24,4.60E-09,-50,7.55E-09,132450331.1,,,,,,,,,,,
1.26,4.71E-09,-50,5.50E-09,181818181.8,,,,,,,,,,,
1.28,4.82E-09,-50,2.73E-09,366972477.1,,,,,,,,,,,
1.3,4.81E-09,-50,7.03E-09,142348754.4,,,,,,,,,,,
1.32,5.10E-09,-50,1.51E-08,66445182.72,,,,,,,,,,,
1.34,5.42E-09,-50,1.37E-08,73126142.6,,,,,,,,,,,
1.36,5.64E-09,-50,2.94E-08,33984706.88,,,,,,,,,,,
1.38,6.59E-09,-50,3.38E-08,29563932,,,,,,,,,,,
1.4,7.00E-09,-50,1.70E-08,58737151.25,,,,,,,,,,,
1.42,7.27E-09,-50,1.20E-08,83682008.37,,,,,,,,,,,
1.44,7.47E-09,-50,1.63E-08,61538461.54,,,,,,,,,,,
1.46,7.92E-09,-50,1.40E-08,71301247.77,,,,,,,,,,,
1.48,8.04E-09,-50,3.40E-08,29455081,,,,,,,,,,,
1.5,9.28E-09,-50,3.14E-08,31872509.96,,,,,,,,,,,
1.52,9.29E-09,-50,1.30E-08,76775431.86,,,,,,,,,,,
1.54,9.80E-09,-50,2.78E-08,35971223.02,,,,,,,,,,,
1.56,1.04E-08,-50,2.42E-08,41407867.49,,,,,,,,,,,
1.58,1.08E-08,-50,1.88E-08,53333333.33,,,,,,,,,,,
1.6,1.12E-08,-50,2.65E-08,37735849.06,,,,,,,,,,,
1.62,1.18E-08,-50,8.90E-09,112359550.6,,,,,,,,,,,
1.64,1.15E-08,-50,7.93E-09,126182965.3,,,,,,,,,,,
1.66,1.21E-08,-50,2.72E-08,36832412.52,,,,,,,,,,,
1.68,1.26E-08,-50,-4.35E-09,-229885057.5,,,,,,,,,,,
1.7,1.20E-08,-50,2.97E-09,336134453.8,,,,,,,,,,,
1.72,1.27E-08,-50,2.50E-08,40000000,,,,,,,,,,,
1.74,1.30E-08,-50,2.29E-08,43763676.15,,,,,,,,,,,
1.76,1.36E-08,-50,3.12E-08,32102728.73,,,,,,,,,,,
1.78,1.42E-08,-50,2.55E-08,39254170.76,,,,,,,,,,,
1.8,1.46E-08,-50,2.42E-08,41365046.54,,,,,,,,,,,
1.82,1.52E-08,-50,2.42E-08,41365046.54,,,,,,,,,,,
1.84,1.56E-08,-50,2.56E-08,39100684.26,,,,,,,,,,,
1.86,1.62E-08,-50,2.54E-08,39370078.74,,,,,,,,,,,
1.88,1.66E-08,-50,1.92E-08,52219321.15,,,,,,,,,,,
1.9,1.70E-08,-50,-1.76E-08,-56980056.98,,,,,,,,,,,
1.92,1.59E-08,-50,-2.30E-08,-43431053.2,,,,,,,,,,,
1.94,1.61E-08,-50,5.34E-08,18735363,,,,,,,,,,,
1.96,1.81E-08,-50,5.15E-08,19408054.34,,,,,,,,,,,
1.98,1.81E-08,-50,1.25E-08,80321285.14,,,,,,,,,,,
2,1.86E-08,-50,6.21E-08,16096579.48,,,,,,,,,,,
2.02,2.06E-08,-50,3.66E-08,27303754.27,,,,,,,,,,,
2.04,2.00E-08,-50,7.09E-08,14104372.36,,,,,,,,,,,
2.06,2.34E-08,-50,8.13E-08,12300123,,,,,,,,,,,
2.08,2.33E-08,-50,-5.10E-09,-196078431.4,,,,,,,,,,,
2.1,2.32E-08,-50,5.99E-08,16687526.07,,,,,,,,,,,
2.12,2.57E-08,-50,7.95E-08,12578616.35,,,,,,,,,,,
2.14,2.64E-08,-50,-1.41E-08,-71174377.22,,,,,,,,,,,
2.16,2.51E-08,-50,-7.00E-10,-1428571429,,,,,,,,,,,
2.18,2.64E-08,-50,1.17E-07,8580008.58,,,,,,,,,,,
2.2,2.98E-08,-50,1.39E-07,7202016.565,,,,,,,,,,,
2.22,3.19E-08,-50,7.61E-08,13136289,,,,,,,,,,,
2.24,3.28E-08,-50,2.10E-08,47675804.53,,,,,,,,,,,
2.26,3.28E-08,-50,3.25E-08,30769230.77,,,,,,,,,,,
2.28,3.41E-08,-50,8.84E-08,11305822.5,,,,,,,,,,,
2.3,3.63E-08,-50,9.31E-08,10746910.26,,,,,,,,,,,
2.32,3.78E-08,-50,8.75E-08,11435105.77,,,,,,,,,,,
2.34,3.98E-08,-50,9.12E-08,10961907.37,,,,,,,,,,,
2.36,4.15E-08,-50,2.93E-08,34158838.6,,,,,,,,,,,
2.38,4.10E-08,-50,-4.02E-08,-24875621.89,,,,,,,,,,,
2.4,3.99E-08,-50,1.89E-08,52980132.45,,,,,,,,,,,
2.42,4.17E-08,-50,1.05E-07,9541984.733,,,,,,,,,,,
2.44,4.41E-08,-50,5.39E-08,18535681.19,,,,,,,,,,,
2.46,4.39E-08,-50,4.46E-08,22421524.66,,,,,,,,,,,
2.48,4.59E-08,-50,9.39E-08,10646792.65,,,,,,,,,,,
2.5,4.77E-08,-50,1.29E-07,7736943.907,,,,,,,,,,,
2.52,5.10E-08,-50,1.08E-07,9252833.68,,,,,,,,,,,
2.54,5.20E-08,-50,-7.93E-09,-126182965.3,,,,,,,,,,,
2.56,5.07E-08,-50,-1.63E-08,-61255742.73,,,,,,,,,,,
2.58,5.13E-08,-50,6.16E-08,16233766.23,,,,,,,,,,,
2.6,5.32E-08,-50,6.63E-08,15077271.01,,,,,,,,,,,
2.62,5.40E-08,-50,5.67E-08,17636684.3,,,,,,,,,,,
2.64,5.54E-08,-50,2.59E-08,38684719.54,,,,,,,,,,,
2.66,5.50E-08,-50,5.86E-08,17050298.38,,,,,,,,,,,
2.68,5.78E-08,-50,1.01E-07,9945300.845,,,,,,,,,,,
2.7,5.90E-08,-50,8.78E-08,11389521.64,,,,,,,,,,,
2.72,6.13E-08,-50,1.42E-07,7043493.573,,,,,,,,,,,
2.74,6.47E-08,-50,1.21E-07,8240626.288,,,,,,,,,,,
2.76,6.62E-08,-50,4.94E-08,20232675.77,,,,,,,,,,,
2.78,6.67E-08,-50,8.31E-08,12033694.34,,,,,,,,,,,
2.8,6.95E-08,-50,1.10E-07,9053870.53,,,,,,,,,,,
2.82,7.11E-08,-50,1.30E-07,7667241.71,,,,,,,,,,,
2.84,7.47E-08,-50,5.97E-08,16757436.11,,,,,,,,,,,
2.86,7.35E-08,-50,3.37E-08,29717682.02,,,,,,,,,,,
2.88,7.60E-08,-50,9.77E-08,10235414.53,,,,,,,,,,,
2.9,7.74E-08,-50,7.76E-08,12882447.67,,,,,,,,,,,
2.92,7.91E-08,-50,1.05E-07,9532888.465,,,,,,,,,,,
2.94,8.16E-08,-50,1.27E-07,7872466.05,,,,,,,,,,,
2.96,8.42E-08,-50,7.44E-08,13440860.22,,,,,,,,,,,
2.98,8.46E-08,-50,5.63E-08,17746228.93,,,,,,,,,,,
3,8.65E-08,-50,9.54E-08,10476689.37,,,,,,,,,,,
-3,-0.000220352,-75,0.00029765,3359.650596,,,,,,,,,,,
-2.98,-0.000218438,-75,0.0003351,2984.183826,,,,,,,,,,,
-2.96,-0.000216456,-75,0.00039335,2542.265158,,,,,,,,,,,
-2.94,-0.000214423,-75,0.0004253,2351.281448,,,,,,,,,,,
-2.92,-0.000212391,-75,0.000445075,2246.812335,,,,,,,,,,,
-2.9,-0.000210369,-75,0.000458375,2181.619853,,,,,,,,,,,
-2.88,-0.000208318,-75,0.000465175,2149.728597,,,,,,,,,,,
-2.86,-0.000206293,-75,0.00047235,2117.074203,,,,,,,,,,,
-2.84,-0.00020423,-75,0.000479775,2084.310354,,,,,,,,,,,
-2.82,-0.000202184,-75,0.000481,2079.002079,,,,,,,,,,,
-2.8,-0.000200151,-75,0.0004835,2068.252327,,,,,,,,,,,
-2.78,-0.000198103,-75,0.000489275,2043.840376,,,,,,,,,,,
-2.76,-0.000196052,-75,0.0004871,2052.966537,,,,,,,,,,,
-2.74,-0.000194029,-75,0.000485825,2058.354346,,,,,,,,,,,
-2.72,-0.000191986,-75,0.00048995,2041.024594,,,,,,,,,,,
-2.7,-0.00018995,-75,0.000488325,2047.816516,,,,,,,,,,,
-2.68,-0.000187919,-75,0.0004872,2052.545156,,,,,,,,,,,
-2.66,-0.000185879,-75,0.000488225,2048.235957,,,,,,,,,,,
-2.64,-0.000183847,-75,0.000485125,2061.324401,,,,,,,,,,,
-2.62,-0.000181828,-75,0.00048405,2065.902283,,,,,,,,,,,
-2.6,-0.000179794,-75,0.000484825,2062.599907,,,,,,,,,,,
-2.58,-0.000177757,-75,0.000482675,2071.787435,,,,,,,,,,,
-2.56,-0.00017574,-75,0.00048195,2074.904036,,,,,,,,,,,
-2.54,-0.000173718,-75,0.0004811,2078.569944,,,,,,,,,,,
-2.52,-0.000171695,-75,0.0004769,2096.875655,,,,,,,,,,,
-2.5,-0.000169692,-75,0.0004757,2102.16523,,,,,,,,,,,
-2.48,-0.000167679,-75,0.000477425,2094.569828,,,,,,,,,,,
-2.46,-0.000165667,-75,0.0004729,2114.611969,,,,,,,,,,,
-2.44,-0.000163673,-75,0.0004702,2126.754573,,,,,,,,,,,
-2.42,-0.000161673,-75,0.000470825,2123.931397,,,,,,,,,,,
-2.4,-0.000159669,-75,0.0004665,2143.622722,,,,,,,,,,,
-2.38,-0.000157686,-75,0.000464,2155.172414,,,,,,,,,,,
-2.36,-0.000155687,-75,0.0004633,2158.428664,,,,,,,,,,,
-2.34,-0.000153696,-75,0.00045915,2177.937493,,,,,,,,,,,
-2.32,-0.000151724,-75,0.000458125,2182.810368,,,,,,,,,,,
-2.3,-0.000149741,-75,0.00045865,2180.311785,,,,,,,,,,,
-2.28,-0.00014776,-75,0.000455525,2195.269195,,,,,,,,,,,
-2.26,-0.000145782,-75,0.00045275,2208.724462,,,,,,,,,,,
-2.24,-0.000143807,-75,0.000448425,2230.027318,,,,,,,,,,,
-2.22,-0.000141854,-75,0.000445975,2242.278155,,,,,,,,,,,
-2.2,-0.000139886,-75,0.000445225,2246.055365,,,,,,,,,,,
-2.18,-0.000137927,-75,0.00044275,2258.610954,,,,,,,,,,,
-2.16,-0.000135962,-75,0.00043775,2284.408909,,,,,,,,,,,
-2.14,-0.000134028,-75,0.0004352,2297.794118,,,,,,,,,,,
-2.12,-0.000132077,-75,0.000434775,2300.040251,,,,,,,,,,,
-2.1,-0.000130129,-75,0.000432,2314.814815,,,,,,,,,,,
-2.08,-0.000128186,-75,0.000429425,2328.695348,,,,,,,,,,,
-2.06,-0.000126249,-75,0.000424425,2356.12888,,,,,,,,,,,
-2.04,-0.000124334,-75,0.000421725,2371.213468,,,,,,,,,,,
-2.02,-0.000122402,-75,0.00042065,2377.273268,,,,,,,,,,,
-2,-0.000120485,-75,0.000417625,2394.492667,,,,,,,,,,,
-1.98,-0.000118564,-75,0.00041305,2421.014405,,,,,,,,,,,
-1.96,-0.000116675,-75,0.0004104,2436.647173,,,,,,,,,,,
-1.94,-0.000114765,-75,0.000408925,2445.436205,,,,,,,,,,,
-1.92,-0.000112856,-75,0.000405525,2465.939215,,,,,,,,,,,
-1.9,-0.000110961,-75,0.00040155,2490.349894,,,,,,,,,,,
-1.88,-0.000109068,-75,0.000396475,2522.227127,,,,,,,,,,,
-1.86,-0.000107198,-75,0.00039395,2538.393197,,,,,,,,,,,
-1.84,-0.000105313,-75,0.000391725,2552.811283,,,,,,,,,,,
-1.82,-0.000103437,-75,0.000387175,2582.81139,,,,,,,,,,,
-1.8,-0.000101562,-75,0.000382575,2613.866562,,,,,,,,,,,
-1.78,-9.97172E-05,-75,0.0003805,2628.120894,,,,,,,,,,,
-1.76,-9.78548E-05,-75,0.00037795,2645.852626,,,,,,,,,,,
-1.74,-9.60059E-05,-75,0.000373625,2676.480428,,,,,,,,,,,
-1.72,-9.41605E-05,-75,0.000368075,2716.837601,,,,,,,,,,,
-1.7,-9.23268E-05,-75,0.000364275,2745.17878,,,,,,,,,,,
-1.68,-9.0495E-05,-75,0.0003625,2758.62069,,,,,,,,,,,
-1.66,-8.86243E-05,-75,0.000358025,2793.10104,,,,,,,,,,,
-1.64,-8.6802E-05,-75,0.0003537,2827.254736,,,,,,,,,,,
-1.62,-8.49855E-05,-75,0.000348225,2871.706512,,,,,,,,,,,
-1.6,-8.31934E-05,-75,0.00034355,2910.784456,,,,,,,,,,,
-1.58,-8.13902E-05,-75,0.000341275,2930.188265,,,,,,,,,,,
-1.56,-7.95927E-05,-75,0.000335625,2979.515829,,,,,,,,,,,
-1.54,-7.78203E-05,-75,0.00033085,3022.517757,,,,,,,,,,,
-1.52,-7.60395E-05,-75,0.00032765,3052.037235,,,,,,,,,,,
-1.5,-7.42644E-05,-75,0.000321125,3114.05216,,,,,,,,,,,
-1.48,-7.2516E-05,-75,0.000316225,3162.305321,,,,,,,,,,,
-1.46,-7.07601E-05,-75,0.00031315,3193.357816,,,,,,,,,,,
-1.44,-6.90135E-05,-75,0.000306875,3258.655804,,,,,,,,,,,
-1.42,-6.72858E-05,-75,0.00030175,3314.001657,,,,,,,,,,,
-1.4,-6.55615E-05,-75,0.0002978,3357.958361,,,,,,,,,,,
-1.38,-6.38435E-05,-75,0.000290375,3443.822643,,,,,,,,,,,
-1.36,-6.21475E-05,-75,0.000284475,3515.247386,,,,,,,,,,,
-1.34,-6.04433E-05,-75,0.000280425,3566.015869,,,,,,,,,,,
-1.32,-5.87562E-05,-75,0.000274175,3647.305553,,,,,,,,,,,
-1.3,-5.70932E-05,-75,0.00026835,3726.476616,,,,,,,,,,,
-1.28,-5.54219E-05,-75,0.000265295,3769.388794,,,,,,,,,,,
-1.26,-5.38E-05,-75,0.000258165,3873.491759,,,,,,,,,,,
-1.24,-5.21E-05,-75,0.00024969,4004.966158,,,,,,,,,,,
-1.22,-5.05E-05,-75,0.00024339,4108.632236,,,,,,,,,,,
-1.2,-4.89E-05,-75,0.000237398,4212.344275,,,,,,,,,,,
-1.18,-4.73E-05,-75,0.000231958,4311.134583,,,,,,,,,,,
-1.16,-4.57E-05,-75,0.000223888,4466.528949,,,,,,,,,,,
-1.14,-4.41E-05,-75,0.00021715,4605.111674,,,,,,,,,,,
-1.12,-4.26E-05,-75,0.000211498,4728.188276,,,,,,,,,,,
-1.1,-4.10E-05,-75,0.000203928,4903.703522,,,,,,,,,,,
-1.08,-3.95E-05,-75,0.000196803,5081.236265,,,,,,,,,,,
-1.06,-3.80E-05,-75,0.000190303,5254.791713,,,,,,,,,,,
-1.04,-3.65E-05,-75,0.000182075,5492.242208,,,,,,,,,,,
-1.02,-3.50E-05,-75,0.000174503,5730.576926,,,,,,,,,,,
-1,-3.35E-05,-75,0.000168115,5948.309193,,,,,,,,,,,
-0.98,-3.21E-05,-75,0.00015975,6259.780908,,,,,,,,,,,
-0.96,-3.06E-05,-75,0.000151888,6583.820262,,,,,,,,,,,
-0.94,-2.92E-05,-75,0.00014504,6894.649752,,,,,,,,,,,
-0.92,-2.78E-05,-75,0.000136825,7308.605883,,,,,,,,,,,
-0.9,-2.65E-05,-75,0.000129108,7745.483415,,,,,,,,,,,
-0.88,-2.51E-05,-75,0.00012141,8236.553826,,,,,,,,,,,
-0.86,-2.38E-05,-75,0.00011379,8788.118464,,,,,,,,,,,
-0.84,-2.25E-05,-75,0.000106668,9374.926758,,,,,,,,,,,
-0.82,-2.12E-05,-75,9.87E-05,10136.59056,,,,,,,,,,,
-0.8,-2.00E-05,-75,9.13E-05,10953.50238,,,,,,,,,,,
-0.78,-1.88E-05,-75,8.44E-05,11852.20303,,,,,,,,,,,
-0.76,-1.76E-05,-75,7.73E-05,12928.74966,,,,,,,,,,,
-0.74,-1.64E-05,-75,7.01E-05,14267.87944,,,,,,,,,,,
-0.72,-1.53E-05,-75,6.33E-05,15805.46632,,,,,,,,,,,
-0.7,-1.42E-05,-75,5.72E-05,17476.55956,,,,,,,,,,,
-0.68,-1.31E-05,-75,5.11E-05,19576.94228,,,,,,,,,,,
-0.66,-1.21E-05,-75,4.50E-05,22203.84237,,,,,,,,,,,
-0.64,-1.11E-05,-75,3.96E-05,25271.98979,,,,,,,,,,,
-0.62,-1.01E-05,-75,3.47E-05,28837.35014,,,,,,,,,,,
-0.6,-9.20E-06,-75,3.00E-05,33353.06723,,,,,,,,,,,
-0.58,-8.32E-06,-75,2.55E-05,39155.03436,,,,,,,,,,,
-0.56,-7.49E-06,-75,2.16E-05,46266.84402,,,,,,,,,,,
-0.54,-6.70E-06,-75,1.82E-05,54862.15883,,,,,,,,,,,
-0.52,-5.95E-06,-75,1.51E-05,66044.52722,,,,,,,,,,,
-0.5,-5.25E-06,-75,1.23E-05,81032.84464,,,,,,,,,,,
-0.48,-4.60E-06,-75,9.94E-06,100618.8057,,,,,,,,,,,
-0.46,-4.00E-06,-75,7.97E-06,125486.2593,,,,,,,,,,,
-0.44,-3.44E-06,-75,6.27E-06,159511.8936,,,,,,,,,,,
-0.42,-2.93E-06,-75,4.85E-06,206172.8141,,,,,,,,,,,
-0.4,-2.48E-06,-75,3.70E-06,269989.3354,,,,,,,,,,,
-0.38,-2.07E-06,-75,2.81E-06,356068.2939,,,,,,,,,,,
-0.36,-1.70E-06,-75,2.10E-06,476667.1433,,,,,,,,,,,
-0.34,-1.38E-06,-75,1.54E-06,650089.3873,,,,,,,,,,,
-0.32,-1.10E-06,-75,1.12E-06,896700.1435,,,,,,,,,,,
-0.3,-8.66E-07,-75,8.05E-07,1242043.161,,,,,,,,,,,
-0.28,-6.65E-07,-75,5.70E-07,1754309.022,,,,,,,,,,,
-0.26,-4.99E-07,-75,3.99E-07,2506736.855,,,,,,,,,,,
-0.24,-3.64E-07,-75,2.77E-07,3608805.485,,,,,,,,,,,
-0.22,-2.55E-07,-75,1.92E-07,5196154.845,,,,,,,,,,,
-0.2,-1.68E-07,-75,1.31E-07,7656967.841,,,,,,,,,,,
-0.18,-1.01E-07,-75,8.58E-08,11651616.66,,,,,,,,,,,
-0.16,-5.07E-08,-75,5.80E-08,17256255.39,,,,,,,,,,,
-0.14,-1.23E-08,-75,3.89E-08,25740025.74,,,,,,,,,,,
-0.12,6.60E-09,-75,2.46E-08,40650406.5,,,,,,,,,,,
-0.1,3.66E-09,-75,1.64E-08,61068702.29,,,,,,,,,,,
-0.08,5.12E-09,-75,1.17E-08,85287846.48,,,,,,,,,,,
-0.06,6.19E-10,-75,7.48E-09,133779264.2,,,,,,,,,,,
-0.04,2.98E-10,-75,3.50E-09,285714285.7,,,,,,,,,,,
-0.02,7.54E-11,-75,1.73E-09,579710144.9,,,,,,,,,,,
0,-2.30E-11,-75,1.88E-09,533333333.3,,,,,,,,,,,
0.02,2.00E-11,-75,1.95E-09,512820512.8,,,,,,,,,,,
0.04,5.50E-11,-75,1.95E-09,512820512.8,,,,,,,,,,,
0.06,9.80E-11,-75,1.05E-09,952380952.4,,,,,,,,,,,
0.08,9.70E-11,-75,-1.75E-10,-5714285714,,,,,,,,,,,
0.1,9.10E-11,-75,-5.00E-11,-20000000000,,,,,,,,,,,
0.12,9.50E-11,-75,1.70E-09,588235294.1,,,,,,,,,,,
0.14,1.59E-10,-75,9.75E-10,1025641026,,,,,,,,,,,
